Chapter	O
I	O
Out	O
to	O
Sea	B-LOC
I	O
had	O
this	O
story	O
from	O
one	B-PER
who	I-PER
had	I-PER
no	I-PER
business	I-PER
to	I-PER
tell	I-PER
it	I-PER
to	I-PER
me	I-PER
,	I-PER
or	I-PER
to	I-PER
any	I-PER
other	I-PER
.	O

I	O
may	O
credit	O
the	O
seductive	O
influence	O
of	O
an	O
old	O
vintage	O
upon	O
the	B-PER
narrator	I-PER
for	O
the	O
beginning	O
of	O
it	O
,	O
and	O
my	O
own	O
skeptical	O
incredulity	O
during	O
the	O
days	O
that	O
followed	O
for	O
the	O
balance	O
of	O
the	O
strange	O
tale	O
.	O

When	O
my	B-PER
convivial	I-PER
host	I-PER
discovered	O
that	O
he	O
had	O
told	O
me	O
so	O
much	O
,	O
and	O
that	O
I	O
was	O
prone	O
to	O
doubtfulness	O
,	O
his	O
foolish	O
pride	O
assumed	O
the	O
task	O
the	O
old	O
vintage	O
had	O
commenced	O
,	O
and	O
so	O
he	O
unearthed	O
written	O
evidence	O
in	O
the	O
form	O
of	O
musty	O
manuscript	O
,	O
and	O
dry	O
official	O
records	O
of	O
the	B-ORG
British	I-ORG
Colonial	I-ORG
Office	I-ORG
to	O
support	O
many	O
of	O
the	O
salient	O
features	O
of	O
his	O
remarkable	O
narrative	O
.	O

I	O
do	O
not	O
say	O
the	O
story	O
is	O
true	O
,	O
for	O
I	O
did	O
not	O
witness	O
the	O
happenings	O
which	O
it	O
portrays	O
,	O
but	O
the	O
fact	O
that	O
in	O
the	O
telling	O
of	O
it	O
to	O
you	O
I	O
have	O
taken	O
fictitious	O
names	O
for	O
the	B-PER
principal	I-PER
characters	I-PER
quite	O
sufficiently	O
evidences	O
the	O
sincerity	O
of	O
my	O
own	O
belief	O
that	O
it	O
MAY	O
be	O
true	O
.	O

The	O
yellow	O
,	O
mildewed	O
pages	O
of	O
the	O
diary	O
of	O
a	B-PER
man	I-PER
long	I-PER
dead	I-PER
,	O
and	O
the	O
records	O
of	O
the	B-ORG
Colonial	I-ORG
Office	I-ORG
dovetail	O
perfectly	O
with	O
the	O
narrative	O
of	O
my	B-PER
convivial	I-PER
host	I-PER
,	O
and	O
so	O
I	O
give	O
you	O
the	O
story	O
as	O
I	O
painstakingly	O
pieced	O
it	O
out	O
from	O
these	O
several	O
various	O
agencies	O
.	O

If	O
you	O
do	O
not	O
find	O
it	O
credible	O
you	O
will	O
at	O
least	O
be	O
as	O
one	O
with	O
me	O
in	O
acknowledging	O
that	O
it	O
is	O
unique	O
,	O
remarkable	O
,	O
and	O
interesting	O
.	O

From	O
the	O
records	O
of	O
the	B-ORG
Colonial	I-ORG
Office	I-ORG
and	O
from	O
the	B-PER
dead	I-PER
man	I-PER
's	O
diary	O
we	O
learn	O
that	O
a	B-PER
certain	I-PER
young	I-PER
English	I-PER
nobleman	I-PER
,	O
whom	O
we	O
shall	O
call	O
John	B-PER
Clayton	I-PER
,	O
Lord	B-PER
Greystoke	I-PER
,	O
was	O
commissioned	O
to	O
make	O
a	O
peculiarly	O
delicate	O
investigation	O
of	O
conditions	O
in	O
a	B-GPE
British	I-GPE
West	I-GPE
Coast	I-GPE
African	I-GPE
Colony	I-GPE
from	O
whose	O
simple	B-PER
native	I-PER
inhabitants	I-PER
another	O
European	B-GPE
power	I-GPE
was	O
known	O
to	O
be	O
recruiting	O
soldiers	B-PER
for	O
its	B-ORG
native	I-ORG
army	I-ORG
,	O
which	O
it	O
used	O
solely	O
for	O
the	O
forcible	O
collection	O
of	O
rubber	O
and	O
ivory	O
from	O
the	B-PER
savage	I-PER
tribes	I-PER
